Date,Rating,User,Review
"April 6, 2017",1,Yasmin maxwell koni, App does not update all programmes
"April 10, 2017",1,Rebecca-Wade Calogaras, Says I can't play video but some I can
"April 8, 2017",5,Deb Smith, Works well on my mobile phone. Cheers 3now :)
"April 21, 2017",2,Rowan Youngson, Doesn't support Chromecast
"March 29, 2017",2,Daniel McCarthy, Needs to have chromecast
"March 28, 2017",5,Hayden Still, Nice and easy app work well for me
"April 10, 2017",5,madison wiggle, Don't listen to the haters it's great
"April 23, 2017",5,casey antill, Love it
"May 31, 2017",5,Alice Crossan, Amazing
"March 22, 2017",3,Mark Vosper, Improved
"March 6, 2017",1,Tim Thomas," Useless! I have a custom ROM, not ""jail broken"" or root access, so I can't use the app, how stupid is that. This doesn't protect content in any way and is just encouraging piracy. People who are smart enough to use custom ROMs or root, are smart enough to acquire the content you think you are protec...Full ReviewUseless! I have a custom ROM, not ""jail broken"" or root access, so I can't use the app, how stupid is that. This doesn't protect content in any way and is just encouraging piracy. People who are smart enough to use custom ROMs or root, are smart enough to acquire the content you think you are protecting. Let rooted devices access your content please, and keep your advertisers happy."
"February 12, 2017",1,Dylan Price," OK first up there sweet f/all to watch unless you mainly want ""reality tv"" or cooking shows.  Next how can it not be compatible  with an S7?  Up your game media works - there is a reason your brand is in the toilet."
"February 10, 2017",4,Karena Scott, Love the new look!! So sad that since updating it now freezes every 20 seconds or so! It used to work PERFECTLY on my android phone pre update now so frustrating.....Please fix :) P.S. Any jobs going at TV3? I really need one and you don't know if you don't ask!
"March 10, 2017",4,Jane Lawford, Great when I can get it to work which is not all the time. Annoying when crashes midway through something you wanted to watch on demand . This happens 9x out of 10 when the adds come on.. too many adds.
"February 9, 2017",1,Christopher Carson, Congrats on the new branding - convoluted process to enter a competition and when you follow the instructions to enter the new app is so slow that you feel like you are chasing your tail just trying to have a chance at winning - I give up! Congrats to anyone who can actually successfully enter the c...Full ReviewCongrats on the new branding - convoluted process to enter a competition and when you follow the instructions to enter the new app is so slow that you feel like you are chasing your tail just trying to have a chance at winning - I give up! Congrats to anyone who can actually successfully enter the comp. I could fix this app... keep up the good work team
"July 9, 2017",1,Amanda T, Terrible app..it jams and freezes all the time when downloaded and played through the xbox.. and the ability to chromecast from mobile/ipad has been removed (as a household that relies solely on chromecast for all of our tv viewing - this means we've now uninstalled the app and no longer watch any t...Full ReviewTerrible app..it jams and freezes all the time when downloaded and played through the xbox.. and the ability to chromecast from mobile/ipad has been removed (as a household that relies solely on chromecast for all of our tv viewing - this means we've now uninstalled the app and no longer watch any tv3 content as it's just too much effort to do so)- tv3 needs to get with the times as a lot of households are ditching the traditional model of freeview/tvnz and heading to just mobile devices that screen share... and we have a lot of choice of apps that do let us do this.
"February 13, 2017",1,Nikki Moir, Absolute crap. Have a programe i watch all the time on demand. Could no longer watch without updating. Updated can now watch live stream but cant watch on demand. Have sound but no picture just coloured lines. Am really really unhappy!!!!!!!! Adds come through fine but not programe 😠😭
"February 13, 2017",2,Yihannii Aspinall, Worked fine before new upgrade....now plays shows with colour lines thru it so u cant see what your watching and then recons it needs to reload cause it keeps cutting out every 20 seconds or so! Not happy as this is my go too app for my fav shows i miss. Please fix this like ummm last week already!!
"February 21, 2017",1,Matt Cochrane, The interface of the app seems reasonably slick but I'll never use it again until there is Chromecast support. It seems very shortsighted that you'd build a media app today that won't cast to a TV.
"March 16, 2017",1,Louis Sarraf, Useless application. The application goes into a loop of playing ads whenever you try to fast forward the program you are watching.
"February 17, 2017",1,Rachael Baggett, This is the only app on my tv that forces my tv to turn off and restart.  Can't even watch a entire show without it shutting my tv down. But doesn't happen with any other tv watching apps I have.
"February 15, 2017",4,A Google user," I gave it a 4 becuase you forgot one thing as soon as you add it you can have a five, drumroll please....   Google Chrome Cast   Besides that a great app"
"February 24, 2017",5,Tania M, I initially found it didn't work on my phone so I emailed them to ask for it to be fixed and Alex replied straight away and here I am activated on my phone thanks heaps Alex from Three!!!
"February 20, 2017",1,Jackie Wilson,Hopeless The adds play but the programmes won't play.  Just lots of coloured lines!
"February 9, 2017",1,A Google user, More bullshit before brains     Use a disposable email address to fool them.  More name changes than a Muslim trying to get into Divided States...
"March 17, 2017",1,The V Family, The a/v sync is terrible. It's like the audio is in its own timezone... Except for the ads which play perfectly and frequently
"February 13, 2017",1,A Google user, Crap. Ever since the latest update to make it look fancy too many errors and programmes not playing. Sort this out TV3
"March 8, 2017",5,Deb N, Was all good untill Monday when you stopped airing vanderpump rules on demand! It's on bravo at 12.40 but season 4 that started Monday hasn't been available on threenow 2 hours later like it has been. Pleeeease fix and start showing season 4 on threenow cos I love this app and don't want to have to ...Full ReviewWas all good untill Monday when you stopped airing vanderpump rules on demand! It's on bravo at 12.40 but season 4 that started Monday hasn't been available on threenow 2 hours later like it has been. Pleeeease fix and start showing season 4 on threenow cos I love this app and don't want to have to get rid of it!
"July 2, 2019",1,Doug Gerrard, Will not run says phone is jailbroken but has just had a factory reset. Just rubbish tvnz works fine
"February 15, 2017",2,Cole and Kate Watson, Having huge problems for a week. The app keeps crashing 75% into my programs. What a tease.
"February 20, 2017",1,A Google user," On demand shows do not work, only live streaming does....which is not what I want to do"
"February 22, 2017",1,Emma Dickson, Freezes every ad break and then takes you too far back in the show when you reload the app.
"March 8, 2017",1,James Bond," Was happy with the app but since the new update it won't work on my devices, please fix, very disappointing, it also says it won't work on ""jailbroken"" devices but I have no such device s, they're brand new"
"February 12, 2017",1,A Google user, It didn't work on my phone. Wouldn't play the shows.
"February 12, 2017",2,Sarah Johnson, Used to be my fave app for watching stuff now it just plays the noise with lines thru it :( please fix
"February 17, 2017",1,Mia harvey, Forces my phone to restart after going blank
"March 7, 2017",5,dana hogg, I LOVE WATCHING FAMILY FUED!
"March 3, 2017",1,John Harris, Tryd to  watch am show doesn't even load stupid app
"February 12, 2017",1,Micaella Budd, Crashes all the time!
"February 23, 2017",1,michael lim, Doesn't work with Chromecast
"March 21, 2017",3,Harry, maybe make fullscreen content actually fullscreen instead of showing the navigation bars
"February 10, 2017",1,Hamish Blank, Needs chromecast support to be useful
"March 19, 2017",1,Primo Escobar, Had about 6 minutes of ads for a 22 minute show
"February 23, 2017",1,Bridget Martin, What's the point with no casting support.
"February 20, 2017",2,Craig Sisson, Chromecast support please! EDIT: Still no Chromecast support.
"March 7, 2017",5,KateLyn Gardiner, Love this app. Alous me to watch what I want if I miss a program on three :)
"April 2, 2017",1,James Hunt, Not even rooted and it thinks I am
"February 23, 2017",5,terrin sparkes, Great app works great! Loving being able 2 catch up on shows!
"February 19, 2017",1,A Google user, Can't open after installing
"March 13, 2017",5,happy hayat, Good
"December 3, 2016",4,Ted Ebbing,Anyone at TV3 actually interested in feedback? Great idea for an app. But it hangs on adds. Galaxy S5  2/2/16. Has improved. I did some testing. Was hanging when going to adds or at the end of the last add. It might be an ISP issue or Firewall or on wifi. I had zero hanging when using 4G. In the last week WiFi with adds seems to no longer be han...Full ReviewGreat idea for an app. But it hangs on adds. Galaxy S5  2/2/16. Has improved. I did some testing. Was hanging when going to adds or at the end of the last add. It might be an ISP issue or Firewall or on wifi. I had zero hanging when using 4G. In the last week WiFi with adds seems to no longer be hanging. Thanks. I'll keep u posted.
"July 6, 2017",1,A Google user," 0 stars. I try to watch. I get to see the programmes offered ( sort of) I choose one,  ( tells me my device compatible) then I wait only to be told that I have to install the app. I hit the install App button only to discover that it says App installed,  (which I knew it was) but it's nowhere to be ...Full Review0 stars. I try to watch. I get to see the programmes offered ( sort of) I choose one,  ( tells me my device compatible) then I wait only to be told that I have to install the app. I hit the install App button only to discover that it says App installed,  (which I knew it was) but it's nowhere to be found. So can't access 3on demand. This is silly, it's only tv programmes. I have no trouble with tvondemand. Very very frustrating."
"December 23, 2016",1,LX NS,"Very Frustrating finally giving up and deleting app Very frustrating, constantly freezes. &most annoyingly the ads. I understand that ads pay for programs but why do i have to be assaulted with the same ad over and over again. I got it, SBS bank, perfect match. Dyson, v8 and lasts 40min, fabulous!!! and if i had a business I'll hire the next MIT grad...Full ReviewVery frustrating, constantly freezes. &most annoyingly the ads. I understand that ads pay for programs but why do i have to be assaulted with the same ad over and over again. I got it, SBS bank, perfect match. Dyson, v8 and lasts 40min, fabulous!!! and if i had a business I'll hire the next MIT graduate. Please give me something else!! What's worse is worse is the ads never freeze and Everytime the programs does I have to rewatch the ads. I tried the website it's worse. I give up."
"October 18, 2016",1,Kyla Fiamatai,"Useless App Very disappointing and frustrating. Would not give any stars however have to put one so it will be 1.  Freezes too many and have to keep going out of it and then back in to it several times.  Each ten ads come up which I am not interested in these just want to watch the programmes. Very frustrated. ...Full ReviewVery disappointing and frustrating. Would not give any stars however have to put one so it will be 1.  Freezes too many and have to keep going out of it and then back in to it several times.  Each ten ads come up which I am not interested in these just want to watch the programmes. Very frustrated. Will delete app. Would be nice for these issues to be fixed, but don't think this is going to happen. 😠😠😠 app not resolved  obviously don't give two craps about there consumer's f#$$(ng retards. Deleting app"
"November 22, 2016",1,Joanne Sullivan, Absolutely terrible performance. Videos keep freezing or crashing. Not good enough in this day n age to have such a bad performing app from NZ tv. I would give it zero if I could
"October 18, 2016",3,Wesley Tuzza,"Still needs improvements This app has definitely improved. But still has no Chromecast support, considering every major streaming app does support it, I'm hoping it gets added soon. Not really useful until then."
"November 30, 2016",1,Agnes Paulo,Replays Ads! It doesnt even deserve 1 star; but it doesnt let you rate it with a Zero either! While trying to watch a programme; all it did was replay Ad commercials over & over again! The programme I was watching only just started! I was patient & waited for a good 15mins for it to come back! Only just to watch...Full ReviewIt doesnt even deserve 1 star; but it doesnt let you rate it with a Zero either! While trying to watch a programme; all it did was replay Ad commercials over & over again! The programme I was watching only just started! I was patient & waited for a good 15mins for it to come back! Only just to watch commercial Ads. HOW RIDICULOUS!!!! TVNZondemand functions way much better! A lot better!.. This app is useless!!!!
"October 24, 2016",1,Marius Campher,"Overseas.... Very surprized, the app discovered that I am not in New Zealand and places a limitation on what I'm allowed to watch, which is fair, except that I am sitting in Bucklands Beach in Auckland at the moment. Did not know that we live overseas ;-)"
"October 23, 2016",1,kyra Jamie,Shows won't play The ads play fine and then when it gets to the show I want to watch it just sits on a black screen. Not even any audio or even an error message. Crap app. Deleting.
"November 5, 2016",1,Jason Clark,"Fix it My Nexus 6 is running factory Android 7. I haven't even unlocked the bootloader, but it's telling me my phone is jailbroken so I can't use the app. That's not even a thing with Androids, that's iPhone crap. Fix this app. Just as an aside TVNZ have an app for the PlayStation network. TV3 needs one to...Full ReviewMy Nexus 6 is running factory Android 7. I haven't even unlocked the bootloader, but it's telling me my phone is jailbroken so I can't use the app. That's not even a thing with Androids, that's iPhone crap. Fix this app. Just as an aside TVNZ have an app for the PlayStation network. TV3 needs one too."
"December 8, 2016",2,Dallas Wrack,Should have read the reviews What a waste of what could be a great app. Started watching program then right at a good part it starts pixelating then froze on me.. gutted muchly. Sort it out tv3. Suck's!!
"October 29, 2016",1,mambear17,It keeps freezing This app is crap. What i could have watched in 35mins takes me at least 2 hours to freakn watch. Takes too dam long to bloody load. Most times i would have watched more ads than the actual program stupid thing
"November 11, 2016",1,Angie Yu,"Waste of storage This app is horrible because every video I watched, it lags or paused and the audio goes back to the start causing me to restart my whole phone. They also made me watch 3 advertisement and sometimes they would repeat the ads 2 or 3 times. I would hate rated this 0 stars if it let's me."
"January 4, 2017",1,Sharleen Deane,Freezes This app always freezes on the ads. Particularly the edge one. Very frustrating. Would not recommend
"November 10, 2016",1,Belinda McKeown,crapp app this app is terrible freezes all the time but the sound keeps playing have to restart my whole Samsung tablet to get the sound of whatever it was that I was watching to stop so over this app
"November 1, 2016",1,Marrianne Reinders,Hopeless Get maximum of 10 mins viewing then video freezes and sound goes back to start. Even when close app sound keeps going. Only way to stop it is to reboot device. Unusable app.
"December 18, 2016",1,sepora evalu,Freezerrrrrr Worst app ever!! I love the shows but this has got to be the most lagged app. Annoying!
"December 13, 2016",1,Daniel Levet,Adds play perfectly shows dont. What a crap app just uninstalled it. will go back to tv on demand and you tube at least they actually play.
"January 4, 2017",1,A Google user,Worst app ever Constantly freezes and stops responding. Also when it does freeze it sometimes randomly starts playing sound from the start again. Only way to stop that is restarting phone. Wast of space app. After uninstalling i cant even watch anything through crome and says i have to install app to watch. This i...Full ReviewConstantly freezes and stops responding. Also when it does freeze it sometimes randomly starts playing sound from the start again. Only way to stop that is restarting phone. Wast of space app. After uninstalling i cant even watch anything through crome and says i have to install app to watch. This is crap
"February 7, 2017",2,Whittaker Hamilton, Unfortunately doesn't work in jail broken devices. After wasting time setting up an account it then tells you it won't work because my device is jail broken.  Why not tell me prior to making an account. And also why can't you make it work for jail break devices.
"November 17, 2016",1,Anastasia Vdovina," How many ""hate it"" ratings you need to do something about this app??? Had it for over a month and it's the worst app ever! And its forced to download to watch! Why cant we watch online??? Getting rid of it"
"November 8, 2016",1,Paul Randall,No chrome cast No chrome cast support and it gets worse. Plays ads fine but the actual program stutters along with a black screen
"February 4, 2017",2,Rohit Shankar," Ok changing my review on this, it's krap. Doesn't play anything except live t.v. other content play's with just dark screen with voice, it would be great if I was blind but yeah...na... and no chrome cast."
"November 8, 2016",2,Janet Metelerkamp, New version. Still freezes at certain ads. SO ANNOYING.  Other similar apps do not have these probkems. And no its not my phone or my band width. Try again.
"October 19, 2016",1,Dianna Fong,"Can't watch anything It always telling me ""playback error"" and I can't watch my fave shows on my Samsung tab. It's really frustrating I can't keep up with my fave shows"
"October 20, 2016",1,Michelle Lunny,Updates have stopped app working New updates and now the programs just stop working and I have to reset tablet. I have samsung galaxy s. I love this app when it works please fix it
"November 19, 2016",1,Nigel Snow,"Rubbish I get to watch ads and then a black screen, mind you I cant watch it on firefox, ie or chrome other. So i think media works should change their name."
"October 26, 2016",1,A Google user,Sounds keeps freezing Took nearly an hour to watch a half hour show because the sound kept freezing. Yet the ads play just fine.
"January 20, 2017",2,Tiffany Seleni," Continuous crashing, no chrome casting. Im on fibre and still app crashes literally atleast 10 times each show... Fix the app! Or take it down!"
"October 25, 2016",1,Erika Verduzco, This app sucks. I've downloaded but nothing works 😡 all I've watched it's the stupid Vodafone ads over and over again 😡😡😠 I've disabled and uninstalled the app what a wasting of my time and data 👎👎👎
"February 6, 2017",1,Ash Walmsley, All I watched was ads. Would freeze again then play ads. Complete waste of time trying to watch anything
"October 25, 2016",1,Vimal Narayan,Very clunky 120min programme turned to 3hrs because sound kept dropping off.  Had to keep rewinding
"October 20, 2016",3,ph34rgeneral,Get around their codeing Hey every one if you want to use this app on a rooted phone download hide root or hide my root. And you can use this app
"October 18, 2016",4,Trevor de cent,App works well for me!...for 20 minutes at a time then lags On a ZTE $30 skinny locked pH.
"November 21, 2016",1,Jenz .T., YO 3NOW!!!.... WHAT GIVES??? THIS APP AINT SCREENING SHOWS NOW.... UCE TO LOVE TO WATCH SHOWS ON HERE!!! DANG IT!@!$&!!!.............FIX IT!!!!!!!!!.....ITS KILLING THE BUZZ.... TVNZ ONDEMAND I GO... :-P
"December 30, 2016",1,Trish McQuoid,Unable to watch anything App was previously freezing on shows while the audio started at the beginning of the show. Now it doesn't play anything.
"November 29, 2016",1,glennimmortal,Does not even work Loads crash when trying to play piece of crap app.
"November 29, 2016",2,Jemma McMillan," Ad's freeze in every set, so frustrating!! To the point I will just stop watching Channel 3 altogether if it doesnt get fixed!!"
"November 20, 2016",1,Melissa Imran,Useless Nothing works...... used to work fine but not any more! Fix it!!!
"December 11, 2016",1,Jacki Sherwood,"Freezes and sound plays when app closed I thought I'd try this app despite the other ratings - bad move. It froze multiple times. The picture would freeze, then go black and the sound would start the show at the beginning (still no picture). Despite closing the app right down, the sound continued to play so I had to restart my phone to st...Full ReviewI thought I'd try this app despite the other ratings - bad move. It froze multiple times. The picture would freeze, then go black and the sound would start the show at the beginning (still no picture). Despite closing the app right down, the sound continued to play so I had to restart my phone to stop it."
"December 20, 2016",2,Tater O'Wobbles,"Hangs on advertisements I've just failed to watch the News on it, and as Ted down there says, it hangs on advertisements.  It starts repeating over and over again - rather like there's a scratch in the CD.    I gave it two stars for trying - but really it isn't working at all at the moment.   I think you should take it off...Full ReviewI've just failed to watch the News on it, and as Ted down there says, it hangs on advertisements.  It starts repeating over and over again - rather like there's a scratch in the CD.    I gave it two stars for trying - but really it isn't working at all at the moment.   I think you should take it off the app store, TV3, till you've got it going."
"October 18, 2016",1,Carey Bishop,"Doesn't work on stock Nexus 6P Reports phone as jailbroken, when it isn't."
"January 15, 2018",1,Jessica Stott, Hate how you cant see photos of programs you want to watch.  I have delated it and reloaded it and it still happens.  Threenow sucks
"February 4, 2018",1,Mia Nicki," Worst tv app, it either constantly freezes or won't load, I have unistalled and reinstalled, I have this problem on my phone laptop and Xbox, such a shame as they have some great shows, shame this app sucks"
"December 3, 2016",1,Hazelann Paterson,OMG I'm not alone Here I was thinking it was my phone. But it is sad it isn't getting fixed as I'm frustrated with the app too. If you don't have an audience you don't have a show after all.
"January 16, 2017",1,Andy G,Says my android is jail broken wont work at all. waste of time. TV1 works. guess I found m news station.
"November 14, 2016",1,"1,000,000 Likes",Worst Couldn't watch the show because the ads kept coming up. Pixels were blurred. Terrible.
"January 31, 2017",1,Kelly Al-Haddad, Crappie app. Can't save favourites. When I part watch a show I have to rematch all the ads to get back to where I finished off. Check out TVNZ on demand for a great app!
"October 24, 2016",1,A Google user, House rules. I just want to view. Not apply this and logon that and dance through a hoop
"November 10, 2016",1,Tortor Makz, Time Waster can't watch anything keeps freezing absolute rubbish
"December 26, 2016",1,A Google user,"Slow, buggy and has disabled screen sharing for chromecast As above"
"October 17, 2016",1,Simon Fisher,"Crap No Chromecast support, and doesn't work on rooted devices, useless"
"December 23, 2016",1,Ken C," If your phone is root,  this app is useless. If you got a chromecast,  this app is useless."
"February 9, 2017",1,A Google user, I updated. Updated completed. It then FREEZE. CAN'T PROGRESS FURTHER
"October 22, 2016",1,Judy Edmonds, Crashes every minute. Impossible to watch programs
"November 20, 2016",1,katta CL," Now i know why i uninstalled this app, it still plays up"
"November 16, 2016",1,Gregory Fletcher,Rubbish program Will not work on my android tablet
"November 8, 2016",2,colin Mackay,Not able to cromecast If it did cromecast I'd use it
"November 15, 2016",1,Tania Smith,Useless app Programme keeps stop starting which is annoying
"October 31, 2016",3,Theresa White, Like that I can catch up with my TV programs if I miss them.  Would live this app even more if it could chromcast.
"November 12, 2016",1,Tim Cowan,Account Awful. Can't believe it won't create an account.
"November 15, 2016",1,Paul C,Absolute rubbish More ads than programs
"November 16, 2016",1,Jennifer Mason, Useless. Sign up doesn't work
"February 8, 2017",3,Andrew Bishop," Does not have Chromecast support, very disappointed."
"December 18, 2016",5,Naomi Pirangi,ITS GREAT FOR ME LOVE IT THANKS 3NOW YOU HAVE WON ME OVER ONCE AGAIN👍👍👌👌
"November 9, 2016",1,Colleen Anspach, This doesnt work!
"February 10, 2017",2,Aaron M," New logo the last straw, more interested in image than delivering a good product. Uninstalling."
"December 22, 2016",1,Rachel Dalzell, Worst app ever!
"February 7, 2017",2,Nicole Stevens, The sound keeps stopping in the videos every few seconds
"January 15, 2017",2,Rhys Howard,No chromecast Works ok but no chromecast support!
"February 23, 2017",1,Mike H, Too slow.  Too Buggy.  Too useless.
"December 26, 2016",1,Lyz Cumming,No longer working 🙁
"October 26, 2016",3,Swetlana Jagana,Needs Chromecast support!!! Works fine for me otherwise.
"February 4, 2017",3,Myles Brown, When it works it is okay. ..... when it works
"February 10, 2017",5,jazlin marsh, I think this app is really good
"January 2, 2017",4,A Google user,Im happy It works well
"May 9, 2018",1,Brugmansia Noncorpus, No
"February 9, 2017",5,Peter Horne, Awesome app
"November 10, 2016",5,Dottie P,Great Enjoy this
"November 3, 2016",1,Stacey Karena, Freezes
"December 5, 2016",3,Andrew Wilkinson,Glitchy 
"September 27, 2016",1,Payal Rao,Horrible! This is honestly the worst app ever. Never works properly and is just wasting space on my phone. I'd think someone would actually read these reviews and work on fixing things but obviously not the case. Since there is no rush to fix these issues I will uninstall.
"September 9, 2016",1,Michael Leat,"Worst app Honestly this is the worst app. No problem playing ads but so many problems to view the video. It lags it pauses the speaking doesnt match so you exit the app then again 3 ads in a row play perfectly then the video content still doesnt function. On a scale of 1 to 3, 3 being the worse 3NOW is defini...Full ReviewHonestly this is the worst app. No problem playing ads but so many problems to view the video. It lags it pauses the speaking doesnt match so you exit the app then again 3 ads in a row play perfectly then the video content still doesnt function. On a scale of 1 to 3, 3 being the worse 3NOW is definitely a 10"
"September 12, 2016",1,Zoe Hills,"Fix your app Go find the creator of the TVNZ on demand app and ask them to fix your app, because their app puts yours to shame. This app is absolutely rudiculous.  It's so slow. Takes almost five minutes to load up, then I have to watch adds that glitch out and freeze up. Then it takes another couple of minutes ...Full ReviewGo find the creator of the TVNZ on demand app and ask them to fix your app, because their app puts yours to shame. This app is absolutely rudiculous.  It's so slow. Takes almost five minutes to load up, then I have to watch adds that glitch out and freeze up. Then it takes another couple of minutes to load the program. When the adds come on, again it takes a really long time. If I accidentally push a button on my phone and exit out of the app, the process is even longer. I'm embarrassed for you."
"September 7, 2016",1,Catherine Mansell,Crashes every 5 minutes I don't have a tv aerial. I need the 3now app to watch my favorite shows. This app is useless. It crashes all the time. Everytime it crashes it makes me watch 3 ads before i can continue. When its crashing every 5 minutes this really stacks up! Not only this but you can't cast it to the tv. Bad app....Full ReviewI don't have a tv aerial. I need the 3now app to watch my favorite shows. This app is useless. It crashes all the time. Everytime it crashes it makes me watch 3 ads before i can continue. When its crashing every 5 minutes this really stacks up! Not only this but you can't cast it to the tv. Bad app. Needs work
"September 8, 2016",1,Eliza Taylor,"Worst app EVER. Video freezes and audio goes back to start of programme constantly throughout each episode, which has been a problem ever since the beginning and they still haven't fixed it. Ads come on so frequently and are the exact same ad each time so by the end you want to rip your ears off and you would never...Full ReviewVideo freezes and audio goes back to start of programme constantly throughout each episode, which has been a problem ever since the beginning and they still haven't fixed it. Ads come on so frequently and are the exact same ad each time so by the end you want to rip your ears off and you would never go near whatever is being advertised because of such an experience - can't be what the advertisers were hoping for! Had no favourites option. Honestly this is just the worst app ever try tvnz on demand instead."
"September 26, 2016",1,A Google user,"Unable to use Useless app, unable to play anything but ads. Can't even test if we can cast to Sony Bravia TV. How are users meant to watch shows if you make it so darn hard??"
"October 16, 2016",1,Emma van Niekerk,"So frustrating! Ads play fine, the programs you actually want to watch are nothing short of frustrating. They either lag (to the point of no return) or they simply do not play at all. Terrible!"
"August 14, 2019",1,Janine Davis, Far too many ads and crashes with more ads. Would prefer to miss the programme than watch this ondemand ap. Sort the chrome cast connection. The app keeps closing when connected!
"September 14, 2016",1,Kirsty Isitt,"Jail broken? I brought my tablet in 2013 for study at Christchurch polytechnic, it was $120 from Kmart. It is most definitely not jail broken. Last time I used this app on my cellphone though there were so many ads and it is so slow, it is quicker finding episodes overseas!!!"
"October 14, 2016",2,B Noyes,"Says my device is jail broken.. Can't use this app anymore.. Was working fine on the previous version but am now forced to update. If it is jailbroken/rooted, does it really matter?.."
"September 25, 2016",1,Shonah Fawcett,Worst This seriously needs an overhaul. Can't even watch a full episode of anything stop starts all the time pauses for ages.No problem viewing the adds though.BT not the point fix it
"September 20, 2016",1,A Google user,"Waste of time Just ads! Shows don't play, won't work with chromecast. Worst app I've ever downloaded."
"October 9, 2016",1,Chakral Infusion,Not Jailbroken. Refuses to work because my phone is Jailbroken? It had a root program when I bought it but have long since deleted and restored my phone.
"September 30, 2016",3,Ben,Works fine for me? No offence to the thousands of negative reviewers but the only issue I've had with this app on my xperia z5 is the slowish loading times...other than that it works as it should..maybe this app is designed for the higher model devices im not sure . . .
"September 16, 2016",1,Georgina Burns,"Only plays first 30sec, then freezes. Not useful. Also need a way to save your favourite shows"
"October 11, 2016",1,matthew watson, Terrible app. TV3 needs to get it fixed. Hope you get your money back from the app developer.
"September 9, 2016",1,Ngahuia Douglas,"😬😠 Really annoying..i updated the app hoping these problems were fixed but nope! Any show i want to watch wont play only the ad in the beginning. I have to mirror it from my chromecast, but the reception is terrible. You need a caster on your app. Hope this gets fixed as its my only way of watching t.v...Full ReviewReally annoying..i updated the app hoping these problems were fixed but nope! Any show i want to watch wont play only the ad in the beginning. I have to mirror it from my chromecast, but the reception is terrible. You need a caster on your app. Hope this gets fixed as its my only way of watching t.v!!"
"September 17, 2016",1,Tara Lee,Full of bugs. Do not download This app needs a major overhaul! I get maybe five minutes into a program and then the video freezes up and starts repeating the audio from the beginning. Majorly frustrating!
"September 8, 2016",3,Nick Carmichael,Needs Chromecast support Still no cast feature. Must have other serious issues since everyone is giving it 1 star.. sort it out
"October 13, 2016",2,Brendhan Callaghan,"No Chromecast, no use. Seems to work OK but rarely use it because I cannot cast to my TV.  Mostly want to watch news and current affairs and am happy to either pay small subscription or accept ads but not stoop over my tablet and get a crook neck! (Note, don't have or want dish/antenna broadcast)"
"September 20, 2016",1,Clare Kelly," This app is really bad. As another reviewer said, the app has no trouble playing ads but trying to watch a show is so slow and laggy with constant pauses for prolonged periods of time. Crap."
"October 14, 2016",1,aisling O'Brien,Just awful The times where you can actually get it running it cuts out pretty quick. Too annoying to use. Pity.
"October 12, 2016",1,Doreen Rihari,"Doesnt work! Have never been able to watch more than 7 minutes without lagging, pausing, buffering or sound only - even when the app is closed."
"October 5, 2016",1,Leigh Stone,Samsung s6 complete crap does not work well plays a few seconds then freezes for ages and then starts all over again waste of time
"September 26, 2016",1,Liz Magon,Worst app The app constantly froze. Every time I tried to play an episode it would start and then the ads would interrupt and the app would freeze again
"September 14, 2016",1,Carolyn Johnson,"When are you fixing the app Crashes all the time, with all these reviews why haven't you fixed it Yet?"
"September 9, 2016",1,Jennifer Leonard,Annoying Uses all your gigs with constant ads and the sound keeps going off n on
"September 13, 2016",1,Sarah Cadman,Adds play but videos will not 99% of the time the adds play but then program won't play after no matter what you do and same happens after adds when program plays. Freezes completely so I end up watching so many adds to get through a program. Still not fixed and this has been going on for months
"October 16, 2016",1,Samuel Wilson,Rubbish This app is good if you like to watch adds. Otherwise it's useless.
"September 30, 2016",1,Karl Perry,Useless Device is not jailbroken (for a start its and android device) app can't be used because it thinks it is. Website directs you to the uselss app..
"September 18, 2016",1,Jay T,Never allow third party apps to access your personal info ie: Facebook password. They do not have the internal security measures to protect your personal information.
"September 25, 2016",1,Andy W,Keeps crashing It's a frustrating experience this app keeps crashing and the audio continue to play in the background for a few minuts after the app has crashed and shut down.
"October 10, 2016",2,Lindsay Vette,Why can't I cast video to a networked device? Just as bad as the tvnz app not being able to cast. This is a must these days
"October 21, 2016",1,A Google user,"Useless Account creation process is intrusive and nothing more than data mining for their own benefit, There is no valid reason for me to provide TV3 my exact date of birth or other sensitive information just so I can view content"
"September 21, 2016",1,F Karaynidis,Fix issue When I go to watch a programme it lags constantly all the way through! Horrible. Would rather just not watch it at all.
"September 8, 2016",1,John Biggs,Incompatible with android 6.0.1 Accused me of having a jailbroken device.
"October 16, 2016",3,thomas, To much ads because sometimes I accidentally exit the program and then I have to watch another set of ads which is really annoying
"September 15, 2016",1,Jo S,Really buggy Can't get a full episode as stops or jumps or will play a random ad and freeze
"September 17, 2016",1,PaperedFox,"Broken Shows ads perfectly but doesn't load actual video. If I could rate 0 stars, then I would."
"October 15, 2016",1,Jordan Lee, Not compatible with my Samsung Galaxy S7 Edge... Sorry... What? Come again? Are we living in the 21st Century?
"September 27, 2016",1,Luke Simp,"Worst app Very disappointing, wont play videos which is the who purpose of the app!"
"September 22, 2016",2,Bill Joyce,Tronsmart Vega S89 Media Box Plays News items only in low def. Sound only (no video) for all other programs. Plays everything well on my other Chinese devices though.
"October 12, 2016",1,A Google user,Glitches Glitches a lot. Don't bother installing app.
"October 12, 2016",1,A Google user,"Frustrating Fix your app, it is waste of time, I've given up.Do something about it!!!!"
