Date,Rating,User,Review
"July 19, 2017",1,Peter Sherman, Cant even use it wont load
"July 20, 2018",1,Mellcula, The person who made this is an absolute unit
"February 13, 2017",5,angela issa queen, You should do data hunts
"July 16, 2017",1,D See, Can not install the app or update
"April 1, 2017",5,Meleane Fine, Saves me time from calling Anz
"January 3, 2017",1,gt km,Is not working with BlackBerry Passport
"June 2, 2017",5,A Google user, Easy to use app. Great way to keep track of your credit and data
"March 13, 2017",4,Ecobolt YT, Its cool but when I top up it fails
"January 19, 2017",5,JihoonFN, It's not working anymore
"January 27, 2017",1,Shelagh West, Where are my Friday deals?
"July 16, 2017",5,A Google user, Love the friday deals and find Vodafone easy and efficient  to use
"December 22, 2016",1,Nicole Maclang, Takes too.much space and doesnt work all the time
"February 17, 2017",5,chelsea callagher, Thanks for the free deals
"January 11, 2018",1,Akshay Bhatia, Deserved zero stars. The app rarely listens to u.
"January 19, 2017",5,A Google user, Noiice fucc'n saahlidd app wheel'z & deal'z uoy knw .!. :-) .!.
"January 4, 2017",4,Devin Boyle, It's okay
"December 22, 2016",5,Joshua Pearson, Usually perfect app
"February 8, 2017",5,Olo Roberts, Much easyer to used
"July 19, 2017",5,Sophlovesjaylise Forever, I love Vodafone easy and simple
"December 21, 2016",5,Stuart Jeffrey, Perfectly happy.
"August 20, 2017",1,J8 Legnum, App sucks
"May 4, 2017",4,Mark Webb, Thanks Vodafone
"April 4, 2017",5,Ly2r3, Greaat app
"April 12, 2017",5,A Google user,Yo Google
"February 15, 2017",5,Cecelia Finau, No comment
"January 27, 2017",5,Sebastian Mataric," Great app, it's very very useful"
"February 9, 2017",5,June Shadbolt, Really  good fantastic deals
"March 20, 2018",4,Thabit Minani Djuma, It is a great app
"March 16, 2018",4,A Google user, Very easy to use
"February 22, 2017",3,Deepak Kumar, 3stars
"December 3, 2017",5,Isabella Mills, Yaaaaaaas
"July 18, 2017",4,A Google user, Eh
"November 18, 2017",5,Logan Hawthorn, Good app
"May 9, 2017",5,Rebecca Mann, Awesome thanks
"January 24, 2017",5,Kamwengaraoi Kiraua, love the app
"January 27, 2017",5,Setu Setu, Very useful
"February 9, 2017",5,A Google user, Awesome app
"January 27, 2017",5,A Google user, quick and simple
"February 17, 2017",5,A Google user, Excellent service
"February 10, 2017",5,Lonili Sika, Fantastic
"January 14, 2017",5,A Google user, Awesome
"February 12, 2017",5,Bob Ma, Good
"March 1, 2017",5,Hone Manukau, Awesome
"February 13, 2017",5,Vilo Taofinu'u, Awesome
"February 14, 2017",5,Jyoti Suri, Excellent
"December 18, 2016",4,Taylor Presland-White,Don't see what everyone's complaining about There is a lot of complaint about updating too many times and the app is crabs. I'm down for updates because its making the app better we don't need to panic. The app works fine too and looks the same as the photos so I don't know why theres even complaint about that. You did okay Vodafone don't let...Full ReviewThere is a lot of complaint about updating too many times and the app is crabs. I'm down for updates because its making the app better we don't need to panic. The app works fine too and looks the same as the photos so I don't know why theres even complaint about that. You did okay Vodafone don't let the h8rs bring you down 👌✌🤗.
"December 14, 2016",1,Tim Hobson-Powell,Raging @ App! 😠 Am going to tell this app to gtfo my phone. Screen in app looks nothing like the pics. App is not that functional and I don't want a bloody text with the info I want on screen. Off to see a bloody ninja!
"December 20, 2016",1,Mir Mudassir,"Worst ever app I have never come across any app worst than this one. Every time I keep on receiving error "" Unable to contact server. Pls try again later"""
"December 14, 2016",1,Shanel Prasad,The worst company now Vodafone is worst at customer care .. makes us wait so long on phone and that same line I'll transfer you to that department lol rip offs I have changed maybe you should too .. I would give thm no star rating but there is no option for that ...
"December 15, 2016",1,thomas leckie,"Heavily flawed Twice now I have topped up and then gone to buy an add on.  Only to have it claim I don't have enough credit and to demand I top up, the page that pops up looks more like a purchase confirmation then a request to top up . $40 scammed out of me so far ."
"December 16, 2016",1,A Google user,"Enraging!!!!!!!!!!!!! Grrrrr Not even worth a star. Vodafone doesn't even try and compete with rival providers, I'm so close to switching because there's better service and deals out there for my money. Also I'm tired of downloading this app over and over again!!!!!"
"December 15, 2016",1,A Google user,2 updates in 2 weeks Thats carried away even for vodafone. Good way to get peoples info to sell on to third partys guess you need $ for xmas 2
"December 15, 2016",2,Sneha Gurung,"Forced us to update App is fine. But I hate it when, we have to update it to open the app. Please don't make us do this. You cant force us to update the app"
"December 18, 2016",1,Lloyd Allsopp,About to change supplier's after 20 years Useless app always needs updating. Vodafone don't care about loyal customers so I will be changing mobile providers after xmas
"December 15, 2016",2,Forough Foroutan,Problem in sign in Most the times that I try to open the application I have to update it or ask me to try later.
"July 9, 2017",1,A Google user, Wont tell me a plan optiom been here before do not unferdtand tje logic of not letting someone tenew a choosen planof the ate late topping up
"December 15, 2016",4,ArcticAssassin,It is good. It tells me hoe much money I have on my phone and that is all I really use it for.
"February 2, 2017",1,G Lindsay, Vodafone are a rip off too expensive and plans are designed so u waste money I'm going back to spark they have far better reception too
"December 22, 2016",2,Leiana Cameron-Tana,Updating I'm sick of updating it the app for little things it keeps storing more and more space on my phone
"December 16, 2016",2,Paradox Books,Endless upgrades I am so sick of having to constantly upgrade this app. Just leave it alone please!
"December 15, 2016",5,Utube _lazerbeamXoxo,Mrs I love this app. So useful a the time. I make use of this app every single day. Thanks for the wonderful service Vodafone.
"December 13, 2016",1,Dan McCort, Now my data usage is missing g from the app. Jeez. Every update is some. We problem.
"February 3, 2017",1,stephen uncles, Slow in txt when low then gobbles up your credit before you get txt to say you run out crooks
"December 16, 2016",1,Kavitha Reddy,Sucks Sometimes I can't even get messages n if txt u gus for bal r anything else no reply r reply comes next day
"December 17, 2016",1,Tom Isaac,Vodafone Useless. So many hassles with vodafone and wait time on phone - 50 minutes +  to sort out issues including over charging on account is ridiculous.  Really really Arogrant company to deal with. No joy!!!!!
"November 23, 2017",1,A Google user, Cant check my balance app keeps logging my password off.terrible seevice.going to change network
"December 15, 2016",2,A Google user, Why is Vodafone always making changer's to this app always have to update at least once a week
"December 20, 2016",1,molly culler,"Average Doesn't work, tells you you don't have credit then double charges you. Bad app bad customer service too"
"December 15, 2016",1,A Google user, I am sick of having to update the app all the time it doesn't work properly
"December 16, 2016",4,A Google user,Does what it should Easy to use and relatively fast. I'm happy to recommend it
"December 14, 2016",5,BH SABRISKI,Happy Chappy! YUSS! Thanks Vodafone! The app is up and running no probs! 😆
"December 25, 2016",4,Katelynn W,Thanks &lt;3 I love when i get a deal for some free data.
"February 28, 2017",1,Charlotte O'Grady, Spends most of the time freezing my phone
"April 7, 2018",1,Niklāvs Rozenbergs, Absolutely terrible coding. Constantly crashing.
"December 16, 2016",1,Disgust D 슈가,;-; Couldn't get any free data bc it said it couldn't do it when it said it was free
"December 15, 2016",2,Grant Alexander,Blocking callers only for nz Bit simple could do with up date
"December 16, 2016",5,Jay Thompson,"I love vodafone Awesome app, great service"
"April 24, 2018",1,A Google user," I took an introduction to coding class for 1 week. Even I could design a 
better working app"
"December 22, 2016",5,Cherry Patuwai, rating updated due to bug fixes
"April 30, 2019",5,Kotiro Tamihana," ""Ka nui te ora, tena koutou katoa."""
"December 15, 2016",1,Donna Walters,PMO!!! WTH! Had to bl@#*! Update now it doesn't register my login details 😠😤😬
"March 30, 2017",4,Adrian Ngamotu, Nothing much   When u no    much
"December 15, 2016",5,A Google user, Thanks. Great app and response always.
"December 19, 2016",5,A Google user,Ms AhYen Great app x
"December 18, 2016",5,Helmuffin1,Data Love the free Friday deals
"December 16, 2016",5,HannaH Joseph, Well done Vodafone...u rule!!!
"November 15, 2017",1,jason longden, This update sux
"December 17, 2016",4,Damlslrws,At least Be happy we all get free data
"December 29, 2017",3,A Google user, It's  good for what I need
"December 20, 2016",5,Priscilla Russell,Vodafone I love this app
"February 23, 2017",5,STARTER ADC, I really like the deals
"October 6, 2018",5,A Google user, Awesome app
"April 5, 2018",5,A Google user, Awesome
"November 19, 2017",5,MARION KOUTRIS, Awesome
"February 6, 2019",5,A Google user, loving it
"October 13, 2018",4,A Google user, Cool
"October 4, 2018",5,Gentles Kana, Sweet as
"December 15, 2016",5,Prospero Ala,Great Great
"December 9, 2016",1,A Google user,Vodafone is failing there customers I really think Vodafone should do more for its loyal customers instead they go in the opposite direction its coming up on Christmas and there raising the prices on my fantastic Friday not just mine but a few people I know I have been a customer of Vodafone for 18 years come on Vodafone its Christmas...Full ReviewI really think Vodafone should do more for its loyal customers instead they go in the opposite direction its coming up on Christmas and there raising the prices on my fantastic Friday not just mine but a few people I know I have been a customer of Vodafone for 18 years come on Vodafone its Christmas give us something to celebrate about
"December 8, 2016",1,Nikki L," Switched to new flexi pay plan last week, algud for a week. Went to make a call yesterday, told I had no minutes left. Checked plan, plan had gone! Vodafone fixed this issue but now the app doesn't work....!!! Not good enough Vodafone. Spend a lot of money on data and would love to get through one m...Full ReviewSwitched to new flexi pay plan last week, algud for a week. Went to make a call yesterday, told I had no minutes left. Checked plan, plan had gone! Vodafone fixed this issue but now the app doesn't work....!!! Not good enough Vodafone. Spend a lot of money on data and would love to get through one month without having to ring you to fix something!!!!"
"December 8, 2016",1,Daemon Slime,Now it wont even renew my plan I topped up today now just received a message saying my order could not be processed so i thought to check the app but cant even do that now? I hope this gets sorted very quickly or im swapping to 2degrees
"December 8, 2016",2,A Google user,"What happened? Ummm... was ok now its not so much. Would really love to see Christmas freebies after they've fixed the app as a way to say sorry and thank u for staying with us. People rely on u and wen u become unreliable theres enough competition to change companies. Maybe dont change so much, change isnt good w...Full ReviewUmmm... was ok now its not so much. Would really love to see Christmas freebies after they've fixed the app as a way to say sorry and thank u for staying with us. People rely on u and wen u become unreliable theres enough competition to change companies. Maybe dont change so much, change isnt good wen it dont work.................8.12.16. Working again but not that different from b4 and no freebies😢"
"December 8, 2016",1,Deidre Anderson,Crap Ap So on the 6th December App was fine. Went to use it on 7th December app said to go to play store. I uninstalled app as no update button. Reinstalled app and now it still not working.I use this app to keep an eye on data use for 4 phones. This is ridiculous. Why fix something that is not broken? Sort...Full ReviewSo on the 6th December App was fine. Went to use it on 7th December app said to go to play store. I uninstalled app as no update button. Reinstalled app and now it still not working.I use this app to keep an eye on data use for 4 phones. This is ridiculous. Why fix something that is not broken? Sort it out Vodafone. Lots of unhappy users.
"December 8, 2016",1,A Google user,"Install Its a great app and all, but the only thing wrong with it is having to re-install it way to many times! Few times I've updated it, as it says its made some changes. I'd have to update it like 3 times after just doing it. And as ALWAYS nothings changed."
"December 8, 2016",1,Brodie Marra,"Freaking update Earlier I could open this app, now I'm having the same issue as everyone else. Bye bye Vodafone hello 2 degrees. U better have this stuff sorted and give me some free data by tomorrow or I'm changing companies tbh."
"December 8, 2016",1,Rebecca Howe,App update???? Keeps telling my to update the app. The app is fully updated. Won't let me use it. Please fix... I was just trying to top up my phone. This app is vital to my working life. . . . Need to constantly che k minutes I have. I hope this is fixed soon ... this is the first time I've had a problem. I would...Full ReviewKeeps telling my to update the app. The app is fully updated. Won't let me use it. Please fix... I was just trying to top up my phone. This app is vital to my working life. . . . Need to constantly che k minutes I have. I hope this is fixed soon ... this is the first time I've had a problem. I would usually give 5 stars. . .
"January 2, 2019",1,Tamaoho christensen, Keeps asking me to update it to latest version before it works. I've tried for month's to live with this retarded app. Always forcing upgrades..... I have found the ultimate cure. Delete this stupid app and just bookmark the my vodaphone webpage. All my problems solved. 2 year's later and the app st...Full ReviewKeeps asking me to update it to latest version before it works. I've tried for month's to live with this retarded app. Always forcing upgrades..... I have found the ultimate cure. Delete this stupid app and just bookmark the my vodaphone webpage. All my problems solved. 2 year's later and the app still doesn't work properly. Id love to slap the guy who thinks this stupid app is acceptable.
"December 10, 2016",1,Amoribi Meke,"Disappointed I don't know how many time i've been asked to update this apps and once i did everything change,   not worked at is used to be. And where is the  Freebies/ weekend data? I'm tired of buying 3000GB for $15 &gt;  to expensive guys.. please have a Marcy on us ur loyal customers.  Thanks"
"December 8, 2016",1,Fiona Young,Grrrr Won't let me open app....says I have to update...tried that but just got caught in never ending loop. Uninstaller and reinstalled but problem still there
"December 8, 2016",1,Steve Thomson,"Not great Takes many tries to check phone data. Keels looping back to update. Consider changing supplier. You have got the basics WRONG, ""service to yr customers"""
"December 8, 2016",1,Chris Ruyters,Doesn't currently work. I'm in the process of moving house and the only Internet I have in the WEEK AND A HALF its taking for Vodafone to get me connected is my mobile.  Now I can't even see my usage for that after I topped up the data especially for this.  Vodafone this is poor.
"December 8, 2016",1,Josephine Repia,Grrrrr C'mon Vodafone. Sort it out! Trying to update the app & it won't let me as auto-update didn't work. I use this almost everyday to keep an eye out on my usage etc. Fix it asap.
"December 15, 2016",3,Tuo Lekasa,Great but hate updates Hate updating the app!!! I have very limited space on my phone so sometimes have to delete apps to upgrade or I can't use the app. So stupid!! Other than that I love this app
"December 15, 2016",1,Norman Simons,Crap app with very expensive deals Everyone's complains about the dodgy updates (I'm gone back to using their website) every week but Vodafone NZ doesn't do anything about it. A bit of a captured audience me thinks as there's no competition.
"December 8, 2016",2,Haidee Green,Can't open. Keeps saying  version  no longer supported but no option to update it tried reinstalling but no success very annoying!!!  Usually this app is fine Annoying
"December 7, 2016",1,taur hewitt,"Told me to update... Updated and now I cant use it, keeps saying please downland updated version.... But I already did.. Epic fail guys"
"December 8, 2016",2,Nathan Reynolds,"Whats going on?? I just made a great review for this app last night now this morning i cant even open it, saying it needs to update over and over again. Less than ideal vodafone"
"December 8, 2016",1,Pushkar Dhawale,Can't even open the app anymore Today the app said that vodafone team have made some changes and this current version is no longer supported. Downloaded latest version by uninstalling app and reinstalling again. Still shows same message. can't even use it anymore. Unbelievable!
"December 8, 2016",1,Colette Thomas,I did update and I don't want to go to the store again!! Everything was fine till I updated now I can't open the app as it keeps sending me to the store. Round and round and where it stops nobody knows. I can't even top up grrrr
"December 7, 2016",1,Julie Johnstone, Won't work on my s6 nothing wrong with old one. Even rang up vodafone their help was no help at all. Can't do anything with this one have kids data on my account how can I monitor it now. If not fixed will be shopping around other companies.
"December 8, 2016",1,A Google user, Updated the app and it's still not working. Thought it was my phone so I Uninstalled it a couple of times still no change. And yet I'm using my data purchase 😠 said the issue was gonna be fixed by 6am still the same. Everything else is good but this and Vodafone being a well known company I would'v...Full ReviewUpdated the app and it's still not working. Thought it was my phone so I Uninstalled it a couple of times still no change. And yet I'm using my data purchase 😠 said the issue was gonna be fixed by 6am still the same. Everything else is good but this and Vodafone being a well known company I would've thought this problem would be resolved by now. Not a happy customer
"December 8, 2016",1,Dolly Baker, Tells me there a new update for the app so I try to update it. Now I cant open it. It keeps telling me to 'go to marketplace'. Come on Vodafone sort it out please. I enjoyed this app when we didnt have to update it all the time.
"December 8, 2016",2,Jacky Shuai,"Problem with the app This morning I was trying to open the app and it brings up a message saying ""this version is not supported anymore please visit playstore” but going to playstore achieves nothing, the is no update option..... Please fix"
"December 8, 2016",1,Nigel Fanguna Kefu,Really piss me off!!!! Great now Vodafone say its no longer supported with this app. I guess I have to download ghana's version. Multiple f#+k ups. Slingshot here I come.
"December 8, 2016",1,john hart,"Help Renewed my 19plan yesterday on vodafone app, got no tex saying plan has been renewed which was strange. So went on app to check and can't do so and can't update app like it says so?"
"December 7, 2016",2,Sariayah McLean,"Also stopped working I downloaded the latest update as the Vodafone app instructed, however after downloading the update, the app no longer worked and it keeps directing me back to the Google play store. I have restarted my phone, turned it off and continuously shut the app down but It continues not to work :-( would be...Full ReviewI downloaded the latest update as the Vodafone app instructed, however after downloading the update, the app no longer worked and it keeps directing me back to the Google play store. I have restarted my phone, turned it off and continuously shut the app down but It continues not to work :-( would be helpful if you fix the problem please"
"December 7, 2016",1,Donna Wolter,Crap app Won't let me in keeps saying update but have latest one so WHATS UP?
"December 25, 2016",3,Aroha Beach,Good but impractical app A good app but updates all the time and with each update it requires more space on your device. I've deleted just about everything off of my phone and there still Ian't enough space for it. It won't let you stick with a previous version either.
"December 8, 2016",2,Boyd tahana Katipa, It ws good bt nw it asks u 2 update so I go 2 update and there is no update. Wt the F@$& !!! Fix the problem or ur gana lose alot of customers! Myself included.
"December 7, 2016",1,Dave Robins,Rubbish update It continually requests an update. Does vodafone not try these updates before releasing them?
"December 8, 2016",1,Jason Q,"Terrible app by ""world class"" company Had my internet connection fixed in 5 minutes after a week long battle with Vodafone technical ninjas. And now this go to market thing. Well it's very Vodafone."
"December 7, 2016",3,Hamish Bolitho,Unsupported It was a really handy app until I tried to go it in and it came up with a alert saying this version is no longer supported so I went back to the play store and there is no updates or anything so I don't know what to do.
"December 4, 2016",1,sueanne clifton,Not good Sends messages in one lump 8 hours after people ring saying I have 16 missed  calls not once did it ring happened several times useless
"December 8, 2016",1,A Google user,You've updated it and broke it Why do you constantly update this app....if its not broken don't try and fix it....sort it out please! !!
"December 8, 2016",1,Jaylene Baker,"Problems The app asked me to update, so I did so & now it won't open at all. Frustrating to say the least... definitely not customer friendly. Come on Vodafone sort it out"
"December 7, 2016",2,REN 4 PM,"What's wrong with this app I did use this app to top my phone up and check my data, now it says I need the ""new version"" but when I Uninstaller and reinstall the app it says the same thing, what's going on Vodafone"
"December 8, 2016",1,Mike Lowry,"Crap What happened Vodafone ,         WARNING WARNING                         This app is likely to stop and leave you in the dark with no explanation I will now get a 2% for backup . You may have just lost another customer"
"December 7, 2016",1,A Google user,"Totally useless. Was using this app earlier today on my Samsung A5, then tried to open it tonight and it tells me this app no longer exists and to go to my play store. No use whatsoever."
"December 7, 2016",1,Siluuga Family, How do I give u zero stars? All of a sudden I can't get into the app??
"December 8, 2016",1,Karen Hassell,"Ground Hog Day.... What happened to the app, suddenly it is in an 'no longer supported, go to market' loop.  Never ending frustration and there was nothing wrong with it before!!"
"December 7, 2016",1,Jean Ng,I'm going round In circles Say version no longer supported so I have updated and still keeps telling me to go to play store. Have uninstalled & reinstalled plus rebooted but still coming up with same msg
"December 7, 2016",1,Steve Edwards,No good Everytime I try to open it it tells me that this version is no longer valid and to go to the store. Uninstalled and reinstalled but still not working
"December 8, 2016",1,TheJayden666,Doesnt work Now I cant buy a data plan and use are going to charge me $1 for every 25mb rip off and useless
"December 7, 2016",1,Kegan Wilson,Annoyed I've updated so many times on different days & it's still telling me to update. Grrrr! Yous really need to fix this problem asap.
"December 8, 2016",2,Wiremu Slade,Too many updates HATE the delays No access have to wait
"December 7, 2016",1,Richard M,Who wrote the app code? Hope it was't Vodafails own programmers. Endless call to update a non supported version is  a basic error. This was not tested before before being launched on Voadfail loyal customers. Lets hope for lots of free data in compensation.
"December 7, 2016",2,Nellan Bear,"Stupid update Just wasted 30mb or more of vodas very expensive data thinking it was a fault at my end that the app wouldnt work and it's not, it's the fault of the update. I use this app constantly to track useage for 2 accounts. Get your act together vodafone, disappointed."
"December 8, 2016",2,YK L," Why would you shut down the last version before Google play update rolls out to all devices... If any human sees this, you kind of failed at your job. Fyi: Google takes a little while before the update is rolled out (to stop every device updating at once)"
"December 8, 2016",2,Yilun Li,"Always new Always updating, and never have any new function can be found. What ridiculous is, usually when it ask for updating, play store doesn't provide the new version. Therefore, there will be days that the app is not able to be used, especially always at the time that you need it"
"December 7, 2016",1,Oge Lualua,Having the same problem as everyone else. Bruhhhh can yous fix the app. Already got the update but it still keeps saying go to market. Im tired of going to market k just fix it already . It was a bomb as app tho. Fix please
"December 8, 2016",1,Rachael McGarvey, I have just moved over from Spark and why I ask the app doest even work I can't see my balance or mu usage considering going back to spark now totaly un reliable I wouldn't even give this one star ....
"December 8, 2016",1,steve blackford,"Useless Big mistake. How about ""Make Your App Work Again"""
"December 8, 2016",1,Helge Dzierzon,"Version stuff up doesn't let me open app and tells me that version is outdated and that I should go to the market, but no new version in store. This is on android btw."
"December 13, 2016",1,Trish Williams, Vodafone the worst company out don't sign up with it. It gobbles your data as quickly as a rat eats cheese.
"December 8, 2016",1,leanne alexander, It want even work have update like it say still not working uninstilled it put back still know go come on fix it what are u doing leave it alone vodafone come on
"December 7, 2016",1,vincent roberto lorenzo,Whats happening? I uninstalled the app coz there was a message saying there's a new version on the store but where is that new version?i installed the app again but same message appeared.what is happening vodafone?
"December 8, 2016",1,Arangi Tuwhangai,"What Update Doesn't work, if you're going to update make sure you've tested the update.  In this day and age big companies be up to play trouble shooted app before releasing.  Sort it please VODAFONE and I don't know why the updated app needs access to phone photos and videos, just saying.  The new update sucks"
"December 8, 2016",1,Kirstin T,Updated December 2016 Latest update won't work.Keeps saying not compatible. I have an S6 and the last app worked perfectly
"December 8, 2016",1,A Google user," SWITCH TO 2 DEGREES THEY ARE AWESOME IN EVERY WAY! I've been loyal 2 vodafone since they began in nz, my wife switched  to 2deg 3years ago & nagged me to do the same because of never ending problems with Vodafone's service. ..I just kept moaning abt it til she finally ordered online to have a 2deg $...Full ReviewSWITCH TO 2 DEGREES THEY ARE AWESOME IN EVERY WAY! I've been loyal 2 vodafone since they began in nz, my wife switched  to 2deg 3years ago & nagged me to do the same because of never ending problems with Vodafone's service. ..I just kept moaning abt it til she finally ordered online to have a 2deg $19 carryover combo sim sent to me to try in my new dual sim phone. I regret not listening to her sooner, & apologise. Don't be an ""old dog"" like me...CHANGE!"
"December 8, 2016",2,Wi Nathan,"Changes Have Been Made I can't open the app, keeps saying this versio  is not supported go to market (playstore) and see changes. Help would be much appreciated"
"December 8, 2016",1,Darren LeComber, ffs!!!! updated app and it keeps saying that the app is no longer supported and tells me to go to app store again. Frustrating . can't even get into the app now just keeps telling me to go to the app store.
"December 8, 2016",1,Mary Heta,Mary I jus installed the update and now i can't open the app at all. It keeps saying I need to go to the play store to update the app??? Please fix!!!
"December 7, 2016",1,Ashley Young,Update With the over priced cost of data one would think that your highly paid experts might get this right the first time
"December 7, 2016",1,Seta A H,Was ok when I can use it but can't use it anymore. Told me that this version is no longer supported. So which version do I need to download?
"December 7, 2016",1,A Google user,Terrible Get told to update so uninstall and update to new version...same message saying to update.  Have uninstalled and installed three times and restarted phone...same thing
"December 9, 2016",5,L.I.N.Z LifeInNZ,Yay! Problem solved Thanks vodafone for rectifying the problem..back to 5 stars lets hope it doesnt happen again.
"December 8, 2016",1,Rajeshri Magan,"Update version Seriously, reading all the negative feedback n no response from Vodafone.  Such a big company and still they get it wrong.  Grrrrr"
"December 8, 2016",1,Tok Ting Li," Keep request for update but im on latest version, tried to reinstall it doesnt work at all. Please fix this asap."
"December 17, 2016",1,Mokum Amsterdam, Useless. And this is a hi tech company?
"December 7, 2016",1,A Google user, I'm having the same problem....I get told to visit the Play Store as this Version is no longer supported..Ive uninstalled and installed and updated......and STILL get the same message..........VERY FRUSTRATING !!
"December 7, 2016",3,Danny Crawford,"Need help! I tried uninstalling, tried updating, but still says theres a newer version. I loved using the app till it stopped working for me. What do i do?"
"December 7, 2016",1,Temperedoil,"Doesn't work. As others have mentioned, the new and improved magnificent Vodafone app does not work. Updating to the latest version merely gives a constant reminder to update to the latest version."
"December 8, 2016",1,Nicole Sole, Did the update and can now longer use this app. Tells me to update and when I do I still receive the same message. Please fix this asap
"December 8, 2016",1,Anil Chauhan,Update Application won't open.  Pop up says to update the app and take me straight to the play store where there is no update..
"December 8, 2016",2,Elder Scrolls Blades,Error App stop working asking to update saying we made some changes update app yet when open app at store there is no update bug
"December 7, 2016",1,Kere Nichol,Has stopped working. Says no longer supported but won't update either.
"December 7, 2016",1,rey Pillay, Said we've made some changes go to play store already update still the same.
"December 8, 2016",2,UNFITWARRIOR, The app won't let me access it anymore please fix. It was working last night and now it is not. This is not right you want us to use money in your app but can't even make the app work properly. This is not right. I have been a customer of vadofone for just about 5 years with no problems. But now you...Full ReviewThe app won't let me access it anymore please fix. It was working last night and now it is not. This is not right you want us to use money in your app but can't even make the app work properly. This is not right. I have been a customer of vadofone for just about 5 years with no problems. But now you pull this stunt I am thinking of changing service. Please fix thank you
"November 30, 2016",3,Georgie vincent,My Vodafone I don't like having to update so often. Is it to make us use more data?
"December 8, 2016",1,Milan Klinac,Rubbish Never had this issue with 2degrees..look forward to my plan expiring so I can go back to them
"December 7, 2016",3,MKstylz86,"Update fail Good untill recent update. Updated like it said, now it doesn't work!!! Please fix."
"December 8, 2016",1,Spotteddotterel,"Vodafone 👎 So dumb,  why was this not tested extensively before rolling out.  All a bunch of muppets, switching providers"
"December 6, 2016",1,HAU TUTU,App doesn't work anymore! Says Vodafone it has made changes and to visit app store but there is nothing there!!!!!
"December 17, 2016",3,Ariana Alder, Updated and still can't open app. Why do I have to keep updating the app. It's a pain in the ass
"December 8, 2016",1,Junior Taituave,Keep saying go to app store Can't access my plans and says go to app store. Why do you keep updating the app.
"December 8, 2016",1,Riki Scott,"Does not work Yet another update, now it does not work at all. Samsung Galaxy S5"
"December 8, 2016",1,Gregory Macready,What the... Same issue. Can't access the app. Keep getting asked to update latest version. . #easythingsmadehard
"December 8, 2016",1,Marieann Mohi,Fix your app vodafone!!! Ive tried to use the app after your recent forced update. It now wont open and tells me that its forced to stop...also wasted credit on data to do this stupid update which does not work.
"December 8, 2016",1,Raymond Wilson, Update does not work as others  have stated. I get sick of constant updates that are not an improvement
"December 8, 2016",1,A Google user,What a joke Updated as requested and now cannot open the app as I'm told I need to update repeatedly!!!
"December 7, 2016",1,Tifi Fiso,Can't log on now Im having the same issues as the others. Help
"December 7, 2016",1,David Hedgley, You need to get this sorted ASAP. ORIGINAL APP uninstalled update installed - open app.......start again. And again and again and again!!!!!
"December 8, 2016",1,Duncan Ives, How do you get 3 stars when everyone hates it because it doesn't work. Sort it out.
"December 8, 2016",1,Helen Greaves,"Tried to update... As requested, but all i get once renewed is a message to update it.  I hope this gets fixed as i use this app lots and like others would hate to have to go to another provider"
"December 8, 2016",1,Charles Davis,Useless Unable to open Keeps sending me back to the market Please fix this Totally useless app
"December 8, 2016",3,Joel Sears,"app issues well i try to open my vodafone app says it needs updating, but what do i find? no f'en update been loyal for years dont make me change now"
"December 8, 2016",1,Karena Pomare,"Awww man!! The vodafone app It keeps updating all the time, it's starting to get annoying now when I need to check something it updates. And and I can't log in😊 come on Vodafone there has to be a better way"
"December 8, 2016",1,Manfred Lange,"Why update every other day? Endlessly update loop. App sends me to play store to update. Play store tells me, there is no update. This is madness. Please fix so I can keep an eye on data usage."
"December 8, 2016",1,Cheryl Hirawani,Useless app This is bullshit the app is always down or forever updating. I use it to keep track of 3 mobile phones and home wifi! Sort it out Vodafone
"December 8, 2016",1,Alatini pomale, Won't let me open says we have made some changes so I Uninstaller and reinstalled and still same thing happened
"December 7, 2016",2,Mohammed Zoaheb, Why is it saying please see the update when it's already updated and no other update valid on the app store
"December 17, 2016",2,Christina Mika,"Fix this Whys it everytime I go to click on the app, it says to go to the playstore to update it cos the older version is gone.. Zzzz.. updating like every week! How annoying! Fix this pls"
"December 8, 2016",1,Hoy Neng WONG SOON,Uninstalling app I cant evn open it. I updated but still cant open. Cnt b bothered re installn app as it s givn me headaches wth these issues
"December 8, 2016",1,A Google user,Won't open Everytime you open app it sais visit market to install new version. After uninstalling it and installing new one 5 times it still sais the same thing...
"December 8, 2016",2,Maria Kerei-Gorman,Okay sooo It keeps telling me that this version is no longer supported and that I have to visit the play store but when I do it doesn't have an update or anything...
"December 8, 2016",1,Nik Naidu, Same issue as others.  Keeps going in a loop saying version is no longer supported
"December 6, 2016",1,Gavin Benson,Terrible New app is slow and full of bugs. Times out and doesn't load info.
"December 8, 2016",1,A Google user,What the f@#/$ Why would you get us to update just to lock us out. That really suxs. What is the purpose of it all. Bad workmenship. Sort it out guys
"December 8, 2016",1,J Diabolus Nemesis,Outdated to hell!!! I just installed this on my phone and the app says its out of date. Your app updating is awful!!!
"December 8, 2016",1,Lesley Baldwin,Lesley This update sucks. App tells me it's no longer supported and go to market. Update it then it won't let me sign in when it asks me to. Not amused.
"January 21, 2017",1,Kerushini Govender, Every 2 weeks you have to update the app which then uses up your data. And it gives you incorrect usage and expiry dates.
