Date,Rating,User,Review
"March 29, 2016",2,Jessica Field,App not working I love this game so much. Ive been playing this game for over a year. But with the new update my app will not load. I missed a whole event and I'm sad that i cant play right now.
"March 11, 2016",4,B Dark,"Great game This would be amazing if on the Kindle or something larger ,I love it but it's tiny and you don't get to enjoy the prettiness of the butterflies so much ."
"March 16, 2016",5,Jamiethiel S,Adorable The music isn't so invasive that it needs to be turned off.  One of the things you unlock as you level your butterfly is their scientific name. This is the best game app I've downloaded.
"May 20, 2016",5,Chi_ Sandcrackers,"Yaaaas It's an amazing app. It can be slow at times but gee, it's worth it and once it gets going it speeds up. However, I think that when you feed the frog, you should be able to sometimes get rare flowers WITHOUT the bug delicesies (pls don't judge my spelling, it's late). Off topic.... my friend's affra...Full ReviewIt's an amazing app. It can be slow at times but gee, it's worth it and once it gets going it speeds up. However, I think that when you feed the frog, you should be able to sometimes get rare flowers WITHOUT the bug delicesies (pls don't judge my spelling, it's late). Off topic.... my friend's affraid of butterflies XD I'm thinking of downloasing this app onto her phone"
"May 10, 2016",4,Dana Willis-Jick,"Calming and informative I look forward to seeing what grows next. Although it gets irritating to wait. I won't pay for games, sorry but I'd rather save up for traveling!"
"April 1, 2016",4,Louise Stevens,"Good I like this game as it is passive and doesn't require massive amounts of time. I haven't given 5 stars for 2 reasons, the main reason being that I no longer have any of my Google friends linked to the app and to have any Facebook friends I would need to add people I do not know as none of my actual ...Full ReviewI like this game as it is passive and doesn't require massive amounts of time. I haven't given 5 stars for 2 reasons, the main reason being that I no longer have any of my Google friends linked to the app and to have any Facebook friends I would need to add people I do not know as none of my actual friends play this, secondly it takes forever to uncover a space and I have so many butterflies in storage it just seems a waste."
"March 15, 2016",5,Rosa Murillo," Love It !! I'm a mother of two beautiful girls, and a stay at home mom. Sometimes you just need that one break and this is perfect for me. Very addicting and the ambient is so calming. Love Love it!!!"
"March 23, 2016",3,Jami Puetz,"Boring, hard to reach goals This game gets boring after a while. It is also impossible to reach certain goals if you don't have friends who play. There needs to be an option to make friends within the game, with other players."
"April 10, 2016",1,Thao Nguyen,Kicked Every time I try to play it its background is all black then I just kicks me out plz fix this I really like this game+I want the new event also emIling you doesn't help let me login!?! Plz help this is my one time favorite game. 😣😣😣😣😣 😭😭😭😭
"May 6, 2016",3,Cheryl Hodges,"Love This Game Love the game but with the last update, it's doubled the size of my butterflies. I've tried many times to reboot, but no luck. Ugh, might have to delete."
"March 20, 2016",4,Michelle Aragu," It would be better if there was 2 incubators.. other than that, i am addicted."
"April 3, 2016",3,Toby Quinne, Pretty but chews thru memory like mad. More problems with lag and memory loss since latest update. Now can't even load!
"March 23, 2016",3,The Lovess,"Just made the switch and... Well I switch over from the old app version but I couldn't sign into the old one to disconnect my Facebook profile... I currently can no long send or receive gifts from friends and that makes it much more difficult to collect the twigs, leaves and sap I need to expand my inventory. If someone could ...Full ReviewWell I switch over from the old app version but I couldn't sign into the old one to disconnect my Facebook profile... I currently can no long send or receive gifts from friends and that makes it much more difficult to collect the twigs, leaves and sap I need to expand my inventory. If someone could give me some assistance and help me and help fix this issue I'd be more than happy to give it 5 stars."
"March 22, 2016",4,Robin Hurburgh,Flutter: Butterfly Sanctuary I love this game and played it for over a year but had problems with upgrades having to completely delete the game and then reinstall it several times. Trying again but can't upload my previous score or butterflies!
"April 6, 2016",1,Luke Coughlan,"Graphics glitchy The 2nd time I ran the game and every time after, the graphics were completely glitchy. Including restarting phone, and other attempts to fix."
"March 24, 2016",4,Davina Me,"Hi Really nice game, love it. It has many beautiful colours. I can also learn something new about butterfly species.  A good thing would have been to add twin butterflies to some new born eggs"
"April 3, 2016",4,davis plits,"Great game but still not without it's flaws The Flutter addiction. I've owned flutter for about 4 years now, I played it on my ipod touch at first which worked almost perfectly but sadly that broke and I then had to wait about 2 years before possessing a device that is compatable, anyway I logged back in thinking great - all my rare butterfli...Full ReviewThe Flutter addiction. I've owned flutter for about 4 years now, I played it on my ipod touch at first which worked almost perfectly but sadly that broke and I then had to wait about 2 years before possessing a device that is compatable, anyway I logged back in thinking great - all my rare butterflies,two bumble bees and a maxed out area to hatch all these new butterflies... sadly not the case - the game could not hack the information which was from such a huge gap in time and all I got was a repeated error"
"March 12, 2016",4,rahman syah ardhi,"Love this game, but ... Everything is fine excep for the space room. The room size is too small and thas wasting the beauty of butterfly."
"April 5, 2016",5,Saundra Englert,Flutter I love this game and I am severely addicted. Been playing for 3 years.  It would be cool to have another incubator.  I really like the butterfly facts. Fun and educational.This game is perfect!!!
"May 9, 2016",3,Rogue Is An Absent Creator,"Why its...okay, i guess The mysic is depressing to me, and space clearing money is too hard to get. Otherwise, the butterflies are ADORABLE!!! So, its, okay... i guess."
"April 3, 2016",4,Mia Fisher,Really like it I like it but u should add more frog treats into the game ad add new stuff i don't really got much bad stuff to say but the only thing I have to say is I really like it
"March 31, 2016",5,Kiki Amelia,Thanks flutter I have thought I lost my game but they responded my email. I really like this game
"April 14, 2016",5,Alexandria Mullis,"Awesome! I love this  game so much. Even though I don't finish most events, it's still fun to try. Highly addictive!"
"March 10, 2016",5,Elliot Pace,"Amazing Great game, beautiful graphics, fun, and educational. Casual/easy and calming - helps with my anxiety."
"April 4, 2016",5,Mike Johnson,"Love  it Great game can't keep of it only thing is, costs way to much pollen to open new spaces, apart from that I love it please  do more games like this its so relaxing"
"April 1, 2016",5,Ash Gutierrez,"Addicting Been playing for a long time and it still keeps my interest. Great art, simple and fun gameplay, and great balance between challenge and reward."
"May 24, 2016",5,stacy warren,"Having problems, please help. Since the last update I'm having problems updating. Please help I love this game. Thanks."
"April 19, 2016",5,Beckie Martin,Cute More addictive than you'd imagine. Really cute and colourful. Only annoying when your flowers dissapear.
"March 14, 2016",5,Tina Forbes,Great game and team! Love this game. Totally addicted. Support consistently goes above and beyond when rare technical issues arise.
"April 28, 2016",2,Emily Black,Not Happy I have been playing this game forever n now im having all kinds of problems. It won't even stay loaded I can't send a message about it because the game won't stay up
"March 12, 2016",4,Cutiekiller69,Addicting It keeps me awake and focused at work so that I am not snoozing when there is nothing to do or if i am waiting for someone.
"March 12, 2016",5,Michael Stinson, It's a pretty fun game needs more flower pop ups and fireflys but it's pretty fun also the nests are almost impossible to get...
"March 20, 2016",5,Kristen Clark," It takes a lot for me to 5 star a game. I REALLY love this game so far and iv only been playing for 1 day. Its so calming and so addicting! I defiantly recommend this game to friends, and I want more like this!"
"April 11, 2016",4,Julianne Arambula,It's an awesome game! I love how you progress and it's well designed. The only reason I didn't give it five stars is that it only offers permanent accounts to people who connect to Facebook. I'd rather they give an option through Google accounts.
"April 12, 2016",1,It's RMS,Loss of progress I'm a returning player my progress I can't get it back...Where can I find the older version? I tried the old one but when I log in it says error
"March 25, 2016",1,Savannah Robinson,Looks all messed up! Ever since I had to update my software on my phone the game has looked all blocky and glitchy! Please fix this!
"March 10, 2016",5,Misty Ness,Amazing Should be able to click n add people alittle easier. Like visit there place and help them.. and add them that way. But otherwise i love it. My daughter made me add it..im happy she did.
"April 27, 2016",3,C Gregg,Why Cant I Access My Inventory!!!! The game won't let me access my inventory or give me the option to use flowers!! Why?? Please fix this 😭 I don't want to have to uninstall!...
"April 11, 2016",1,jeff mcghee,Offers don't work. Every time you try to use one of their offers and you complete it their game crashes and you don't get your reward.
"May 14, 2016",5,Teresa Threatt,Love My grand daughter loves this game I'll tell her let's check our butterflies and she jumps in my lap
"March 20, 2016",4,vindab06, Having trouble logging into game on my LG tablet.  Please help!  It's not recognizing my password!
"May 14, 2016",5,Gabriele Covey,"Flutter I have trouble with down loading, uploading, games stops, reloads. I wish that could be worked on.. Ive send reports on this.."
"March 31, 2016",5,LikkleKittehKat17,"Flutter So much fun, very addictive. Beautiful butterflies and cute helpful creatures. Great graphics!"
"March 30, 2016",5,CINDY Whoolery,"OMGOSH!!! This is thee BEST ""game"" I have ever had. I adore butterflies. Therefore I have soo much fun raising them. Sending them on missions and adding to my group. If you love butterflies try this game out!"
"March 16, 2016",1,Kitty Kat,New update won't download Tried starting game and it said there was an error downloading the update. Please fix.
"April 7, 2016",3,Ashley Marvel,Beautiful I love the game and it's concepts but I think it should be easier to earn flutter bucks and advance butterflies. Still doable without these though.
"May 14, 2016",1,Lily Dockerty,Suck It is stuck on runaway white screen . I can't get on please help me.
"April 7, 2016",5,Heather Hare, Such a simple game yet keeps my interest. No time sensitive missions that make it hars to accomplish. Very relaxing.
"April 25, 2016",5,Happii,"Adorable I wish that there was a mini game to go along with this to pass time. Like (guess the butterfly) or like a bubble shooter game, something like that. Anyways its adorable and its good to pass time with."
"April 27, 2016",5,Megan Douglas,Great game! Very relaxing. Always sharing accurate knowledge and interesting facts. 2 thumbs up.
"March 12, 2016",5,Kathy Lang,Love this! I would actually like to go look at my friends Butterfly habitat too
"March 20, 2016",3,Grace's Kitchen,Meh I'm having trouble with it opening and it isn't going past the load screen
"April 2, 2016",5,Brenda Greis, Love it but this last time with the special event I had 73 flowers left and was suppose to get honeydew for them but they didn't register on my account.
"April 27, 2016",4,Sarah Stephens, I really enjoy this game but every time there is a special set it stops working so I'm rarely able to complete the sets
"May 15, 2016",5,Winter Wilson,"Flutter I love this game! It is fun, and all the butterflys are real! This is a must have game!"
"March 20, 2016",5,kitty kat,Lov3 I love it I've played it over multiple times and I couldn't live with out it. Tho I wish I could play it without wifi.
"April 8, 2016",5,Heather Jones,":) I love this game! Super cute and fun. Easy to play, relaxing and beautiful!"
"April 6, 2016",5,Chris Foster,"My kid says, the best game she has She said ""this is the best game. However, I would like to have shorter timers on the eggs hatching and caterpillars growing."""
"August 7, 2016",5,jamie childers, Wish they had it for kindle fire. They have the moths
"March 23, 2016",5,Bran,Fantastic Love this game. Calming and soothing sounds. Pretty visuals and also educational at the same time.
"June 30, 2017",5,Gabrielle Sharrard," This game is so beautifully made, the missions are a ton of fun and you get a good feeling when you meet your new species of butterfly!"
"April 8, 2016",3,Grace,Won't work It won't work on my device.
"April 8, 2016",5,Marty Grimsley,Beautiful I love this game. You do not have to spend money. The butterflies are beautiful
"March 31, 2016",1,Julie Turner,Flutter My device isn't compatible with this version? Since when.
"April 14, 2016",5,Hannah Foster,Awesome! Super relaxing game with cute caterpillars and beautiful butterflies. It teaches you about the butterflies too!
"May 13, 2016",5,Shannon Valery,Addictive and fun good graphics Love this game great time passer
"April 24, 2016",5,Cheryl Birmingham,"Addictive I downloaded this app for my daughter, but now I'm completely addicted to it.  Love it!"
"March 19, 2016",3,Winter Rhino,Needs work I got a 500 score bug it will not allow me to watch a video to get my snail. Please fix it
"March 27, 2016",3,James Odom," The game is ok, it's lil boring though"
"March 25, 2016",4,diana higgins,"Fun No more expansions available.  So many butterflies, but nowhere to go..."
"April 27, 2016",3,Minion Dreams,Mix it It's a good game but need to mix it everytime I click on the game it doesn't open its just a black screen fix it
"May 9, 2016",4,Ra Silver Storm," It's a very addictive game, however I did run into some bugs while playing."
"May 2, 2016",5,lisa maconie,Awesome!!! Great graphics & a lot of fun. Really enjoyable way to pass time.
"March 30, 2016",5,Marilyn D, It's so pretty @.@ and runs very smoothly. And very happy that it doesn't prompt microtransactions and that they are not needed to progress at a decent rate
"April 1, 2016",5,Cullen승현,Impressed This surprisingly has the best balance between challenge and in-game aid. As well as plenty to interact with. Well done!
"March 22, 2016",4,Jaime Nemitz,Fun and beautiful A fun little game that requires very little skill to have a good time
"March 11, 2016",1,Kaz Silk, Unplayable since last update! Deleting!
"March 18, 2016",5,Lilac Archive,Good so far! I'm glad there's events now it makes it a little more fun Ｏ(≧∇≦)Ｏ
"April 4, 2016",5,Annette Victor,"Love it Love butterflies. Very chilled game, just unlocked the missions so will see how that is. Beautiful graphics. Thank u for sharing the game with us!!!"
"March 14, 2016",5,Amy Buffington, MY KIDS LOVE THIS GAME AND FRANKLY SO DO I!
"April 30, 2016",5,Irene Austin,Fabulous concept Beautiful relaxing play for a weary world
"March 9, 2017",1,robin may, Not compatible with nougat.
"March 24, 2016",5,Pleshette Mcgrady,Wow I can't stop playing
"April 23, 2016",5,Missy Pace,So addictive I love the variety this game provides. So many possible flower combinations. Love the adorable caterpillars and the lovely little butterflies.
"April 18, 2016",3,tommy91805,Ok Good but i fed the frog a treat but he gave me NOTHING but still a good game
"April 13, 2016",1,Kay Perry,Crash issues. Please fix. Thank you.
"April 4, 2016",5,LauraMae Sunshine, Such a cute game. Very relaxing and fun.
"May 12, 2016",5,Donna Eastin,Beautiful Game! Fun to see how many different butterflies you can hatch! Fun little games in-between raising butterflies.
"March 14, 2016",5,Melissa Pirolo,Love this game Easy to play great graphics
"March 12, 2016",5,Lindsay Arsenault,Awesome Love this game! Best part is how I actually know about the different butterflies and can identify some of them when I see them!
"April 4, 2016",5,Catarina Cooper, I love how detailed and vivid the butterflies are! You don't have to buy anything to play either. 😍
"November 17, 2016",5,karen jolly,Very relaxing I love catching the bugs and dandy lions and falling leaves
"April 12, 2016",5,Cody Forshey,So addicting! I love this game! There's always something to do and I can't wait to get new butterflies!
"May 5, 2016",4,Stacie Jones,Awesome graphics and scenery... GREAT ADVENTURE..This game becomes addictive. Its enjoyable anf passes time...
"March 20, 2016",5,Purple's Realm,Best game I love it Music so relaxing the cute Caterpillar s the neat butterfly's 😺😽
"March 11, 2016",5,Debz Ashman,"Awesome Really great game, looks great and is really fun to play and hard to put down, absolutely love it xxx"
"March 25, 2016",5,Dan Mannion,A issiue This game ceped sizaning so i have to keep restarting the game again
"May 12, 2016",5,Abigale Rainey,Love this game This is my favorite game ever
"March 13, 2016",5,Sofia Ahmed, It's an awesome game but make things way less expensive but otherwise it's perfectly amazing and flawless!!!
"March 11, 2016",5,Anne-Sophie Raymond,"Lovely Its a great game to experience, with unique features and no constant pressure to pay for currency."
"April 20, 2016",3,Tyner Truesdale, Got boring after a while
"March 21, 2016",5,Emmett P,"Great game Never gets boring, I love the feeling of accomplishment advancing in this game gives me."
"March 26, 2016",5,Abigail Keller,Cute and Educational Have fun finding different species of butterflies while learning more about them. Cute and fun!
"March 17, 2016",5,vejitadmc,So cute! This is just too adorable ♡ I have been hooked from the start.
"May 15, 2016",5,Tara M,"Butterflies Wow. It's a amazing, great game. I Love It!!!!!!"
"May 5, 2016",5,Debbie Dreher,Flutter Great game. I need more info. On how to play
"March 27, 2016",5,Paige Duchesne,SO CUTE Can't get enough of this adorable game!
"April 7, 2016",5,Hailey Bryant,BEST GAME EVER Love this game so does my mom she started me on this game
"March 30, 2016",4,amelia Moore,Fix I have box's for butterflies.  Please fix
"April 18, 2016",4,Bree Beverly,"Love the game but, Games won't load.freezes, black screen"
"March 31, 2016",5,Holly Girven,Love I love this it's not really a game but it's so cool
"April 24, 2016",1,fairy girl,HELP!!!!!!! It keeps crashing saying that if it keeps happening that I should contact the person who created it!!!!! How do I fix this??!!!!???!!?!!??!?!?!!?!?!?
"March 1, 2017",1,Shannon Martin," I used to love this game, but I can't get it to work anymore :("
"May 15, 2016",5,Ycela Castillo,My Flutter..... Beautiful Butterflies...
"March 23, 2016",5,Golly Carnivine, I've played this before and I had a lot of fun times. But I've never done a event.
"May 5, 2016",5,Grace Gebauer,Love it!!!! I love this game!!!!! There's so many butterfly's you can get and there all really cute!!!!! It's worth getting
"April 27, 2016",4,Sean Demory, I would like it better if you made a spider game.
"April 10, 2016",5,Indida Hall,Awesome Love this game. Graphics are great and it's super relaxing to play
"March 11, 2016",5,Ashley Jenkins,Love this game! Such a beautiful game...the pretty different butterflies to collect! A+ all the way!!!! :)
"May 14, 2016",4,Kelly Reynolds,Favorite game! this is by far my favorite video game ever for any device!
"April 5, 2016",5,Raymond Hopwood, My girlfriend 😍 this game
"March 21, 2016",5,A Google user,Monoc Love it so so so much
"March 29, 2016",5,Jesse Hartman,Beautiful graphics! Very relaxing and educational. Wonderful way to unwind.
"March 17, 2016",5,Akshay jharbade,It is my favorite game and I like it very much I love this game
"March 12, 2016",5,M00n Ster,Very Calming This is the meditation version of a mobile game...love it!
"March 21, 2016",5,emma Schumann,in love!! this game is my favorite cute and good way to pass the time!
"April 24, 2016",4,Katerina Schneidmiller," Sometimes hangs, but overall is nice"
"April 12, 2016",5,Aurora Roberts,In love One of the best games i have ever played
"March 20, 2016",1,Jessica Mcferson, It wont load
"March 22, 2016",5,Scherrie Cormier,BEAUTIFUL Fun & educational!
"March 11, 2016",1,Christine Tarrant, This  game  sucks
"August 7, 2016",5,Zen Animation,Love the app I'm going to have fun with this game
"March 16, 2016",4,Winlady J,Awesome It's a really good game and I really like it
"May 14, 2016",5,Michele Ruscitti,Love it! Nice game to play to pass the time.
"March 27, 2016",5,Nickkey Spruill,Flutter: Butterfly Sanctuary Wonderful game!!  Wonderful graphics!!!  Learning a lot about butterflies!!!  Great rewards!!!
"March 26, 2016",5,Shell Foster,Flutter Love this game!
"April 9, 2016",5,Margaret Davis,Awesome game I love the colors of the butterflies!
"March 28, 2016",4,Joe Netherton,Flutter Love it and it's educational !
"April 29, 2016",5,Spike Spike,Love it! Best game in the WORLD!! Relaxing music and sounds
"April 30, 2016",5,Amy Schafer,Relaxing Very relaxing game and it's fun and addictive
"March 15, 2016",5,Lynda Marsh,Flutter Great fun!
"July 16, 2016",5,Brooklynn Ervin, It's fun it teaches kids about different butterfly
"March 12, 2016",5,Gisele Villalobos, I love it. Very nice game to pass the time.
"May 15, 2016",5,Amore Rivera,Totes loves Love! I want to go to there!!
"April 12, 2016",5,Jastina,Great Its very easy and the butterflies are very pretty.
"March 19, 2016",5,Brie Wentworth-Smith,I love it It's the best game game ever
"April 4, 2016",5,Tae's Suga Kookie,Love it This game is so cute and so FUN😍
"March 16, 2016",5,Haley M,Awesome Fun takes ur bordum away
"May 14, 2016",5,Charity Borero,Awesome Fun and relaxing game..very entertaining
"July 23, 2016",5,Charlotte Clare, Omg I love this game it is so fun
"March 21, 2016",5,Heather Gill,Relaxing and fun Great game for butterfly lovers
"April 18, 2016",5,Naidelin Martinez,Love it Really fun and really pretty butterflies
"May 15, 2016",5,Tiffany hicks,Flutter Love this game.
"January 23, 2017",4,Kim Michaud, Cute and calming. A nice casual game.
"April 11, 2016",5,Jennifer Alberts,Fun Love it and all Beautiful creature's
"April 25, 2016",5,Kyla Lomick,Very good game Pretty Butterfly's
"April 21, 2016",5,FoxyFoxFire, AWESOME GAME WHOEVER IS LOOKING AT THE COMMENTS PLEASE INSTALL IT YOU WILL LOVE IT💖💖💖💖💖💖💖💖💖💖💖
"April 9, 2016",5,Liz Fountain,"Fun This is a cute, fun game."
"May 4, 2016",5,Kim Copenhaver,"Very Cute Love it, lots of fun"
"March 10, 2016",5,Kathy Warren, Love it!
"April 5, 2016",5,elizabeth coker,Fun! Love all the different species!!
"March 30, 2016",5,A World Of Randomness,Love it Lots of beautiful butterfly species
"June 21, 2016",5,Sharon Martin,Love it! Fun and a lil detailed
"April 10, 2016",5,GoddessOfDiscord, It pretty and its really fun
"April 15, 2016",5,Teray Harris,Relaxing Third time playing!
"March 11, 2016",5,Shania Patterson-Roberts,Awesome So chill and so cool
"March 10, 2016",5,Akshay Meshram,Best game Very very best game
"April 22, 2016",5,Estill Spears,Very relaxing Love it very relaxing and educational
"April 28, 2016",5,Deedee Henderson,Butterflies forever! ! Love this awesome game! !
"March 27, 2016",5,Dee Nolan, I love this game. Passes time.
"April 11, 2016",5,Terri Patanovick, Awesome game. Very relaxing
"April 21, 2016",5,ladonna baize-sydnor, Love my butterfly world
"March 26, 2016",5,Lori Ruiz, This is my favorite game
"May 4, 2016",5,Jessika Miller, Very peaceful and stress relieving
"March 31, 2016",5,Crystal Nappier, Awesome game and so beautiful
"March 19, 2016",5,Lynette Williams, Love this game and learning about butterflies
"April 2, 2016",5,Samantha Burlison,I love the game. I love the butterfly.
"March 16, 2016",5,Elisabeth Dentremont,Flutter Love it 😀
"May 8, 2016",5,aidil azri,Best game ever!! 😍😍
"May 12, 2016",5,Janita Viljoen, LOVE IT!
"April 16, 2016",1,Camila Cortes Cami-luchis@gmail.com, I lost my  game. 😭😭😭😔😔😔😔
"October 23, 2016",5,Love what you cook,Love it! Amazing game! You have to install it! 😊😊😊😊💖💖💖💟💟💟📕📕📗📗📘📙📙📚💰💰💰💰💰💳💳💳💳💳:)
"January 7, 2017",4,Michael Wendy, Great game
"April 24, 2016",5,Parker Davis,Great Fun game
"March 30, 2016",4,Bethany Hanna, Really enjoying this game
"April 3, 2016",4,Judy Spychalla, Very relaxing love it
"April 27, 2016",5,Vicki Murray,Love it Simple and fun
"March 9, 2016",5,Jason Morris, Love this Game
"April 25, 2016",5,Isabel Dahl,:-) :-) :-) :-) :-) :-) :-) :-) :-) :-) At first I had it on my mom's iPad but now I have it on my gpad love it
"May 3, 2016",5,Kitten Garcia, Cuuuuuuuuuuttttttttttteeeeeeeeeee
"March 25, 2016",5,Ariane Shairp, Fun and adorable.
"April 25, 2016",5,Jeland Paul Valiente, It's fantastic
"May 7, 2016",5,Ismael Zendejas, Great game.
"March 12, 2016",5,sharon gumpy, So cute 💞🐝
"April 19, 2016",4,Neysa Borowiec,Fun Fun game.
"April 14, 2016",5,Haslinda Linda, Beautiful game..
"May 3, 2016",5,Suzanne Riddle, Love it!
"April 24, 2016",5,raven fox, Love it!
"April 12, 2016",4,Rhiana Larsen, Beautiful!
"March 22, 2016",4,Jacqueline Nye,Enjoyable Calming
"April 27, 2016",5,Michelle Patton, Love this game
"April 18, 2016",5,Raghu Ram, Nice game
"March 24, 2016",5,best friends, Love this game
"March 30, 2016",5,jodie crowley, Great game
"May 15, 2016",5,Karen Anderson, I love it
"May 28, 2016",5,Mark Marner,AWESOME SAUCESOME
"March 11, 2016",5,Alice wilson, Great love it
"May 12, 2016",5,Marianne M, Awesome game
"April 23, 2016",5,Christine Odjick, Flutter
"April 29, 2016",5,Tracy Sunderhaus, Love it
"March 19, 2016",5,Angga Dharmawan, Love it
"March 23, 2016",5,Katrina Leach, Addictive
"April 9, 2016",5,Milcy Huckaby, Love it
"April 20, 2016",4,Alana Boughton, Love
"May 15, 2016",3,roszette burkhart, Pretty
"March 23, 2016",5,Elida Tirado, Love it
"April 10, 2016",5,Kristi K, Nice
"August 28, 2018",5,Charlieseable Walters," Love butterflies..this is perfect for me. The only thing  I don't  like is the screen moving when I'm chasing pollen and the floating petal.  Update:  love this app, been using it for years. My beef is not with the developers but with Google play store or Kindle game circle, playing the game on this...Full ReviewLove butterflies..this is perfect for me. The only thing  I don't  like is the screen moving when I'm chasing pollen and the floating petal.  Update:  love this app, been using it for years. My beef is not with the developers but with Google play store or Kindle game circle, playing the game on this kindle device I have problems updating. It takes me to a webpage where there is no place to update, the green tab that normally says update says installed. What do I need to do to disconnect from this game circle on Google play and properly update? I am not able to play the game because I can't update"
"March 1, 2016",5,Serena Blais,Love the game I've been playing flutter for two years and I have loved it more than all other app store games which get Boring after a few months / weeks. This game keeps bringing new butterfly breeds into the game and gives you fun facts about the each butterfly's real like counterpart.(& teaches you a little La...Full ReviewI've been playing flutter for two years and I have loved it more than all other app store games which get Boring after a few months / weeks. This game keeps bringing new butterfly breeds into the game and gives you fun facts about the each butterfly's real like counterpart.(& teaches you a little Latin at the same time) It's a very fun game and I rate five well deserved stars. PS. Also thank-you game makers for making it so you can use Google play to buy flutterbucks instead of mobage.
"February 28, 2016",5,Savvy Roberts,"Flutter and Splash won't open anymore :( After playing everyday for over a year, the last update has stopped the game from opening at all. I just see a black screen before it crashes and says it has stopped working. I have a tablet running on Android 4.4.2. The same exact thing is happening to the Splash game. I haven't been able to play f...Full ReviewAfter playing everyday for over a year, the last update has stopped the game from opening at all. I just see a black screen before it crashes and says it has stopped working. I have a tablet running on Android 4.4.2. The same exact thing is happening to the Splash game. I haven't been able to play for so long and I don't want to delete them."
"March 5, 2016",3,katt a.f,"Butterfly honeydew fail Today when I unloaded my Flutter account I found that all of my butterflies give me the less honeydew for however long it takes to collect. There level has not gone down they are mostly fully leveled but give me less in return now, why is this happening! ????? Other then this I love Flutter and spla...Full ReviewToday when I unloaded my Flutter account I found that all of my butterflies give me the less honeydew for however long it takes to collect. There level has not gone down they are mostly fully leveled but give me less in return now, why is this happening! ????? Other then this I love Flutter and splash but don't like this."
"March 16, 2016",4,Abha Tiwari,Good game. But need help for updates. I like this game a lot. But I am unable to update it. It says not enough space. But I am able to update other apps and android versions. Currently it is installed in the internal memory but when I try to move it to memory card it again says 'not enough space'. I am able to continue my game since las...Full ReviewI like this game a lot. But I am unable to update it. It says not enough space. But I am able to update other apps and android versions. Currently it is installed in the internal memory but when I try to move it to memory card it again says 'not enough space'. I am able to continue my game since last 5 days. Please help.
"March 4, 2016",4,Anthea Burson,"Beautiful, but now has a problem Love the butterflies, relaxing sounds.  Just fun (and maybe even a little educational!)  Is now going to black screen. Sometimes right away other times it will open then go black I  a minute or so."
"March 6, 2016",3,Hayleigh Dench,"Butterfly honeydew I love this game, however since the recent update I have noticed that the butterflies give less honeydew... It's hard enough to keep uncovering grow spots to house all the butterflies, yet now you make it harder?"
"February 27, 2016",4,AJ Macabre,"Snail is still buggy... I love this game EXCEPT for the video snail thing. Every time I try to talk to it, it's speechbox is blank, and the videos never load, or worse still, I watch the video, but never get a reward. Recent updates haven't fixed it either. Other than that, fantastic game, love all the features and species...Full ReviewI love this game EXCEPT for the video snail thing. Every time I try to talk to it, it's speechbox is blank, and the videos never load, or worse still, I watch the video, but never get a reward. Recent updates haven't fixed it either. Other than that, fantastic game, love all the features and species."
"March 3, 2016",5,Jade Jacobs,"Love it! I played this game a long time ago, and I had connected to Facebook. I decided to get back into it, remembering how much I had done in the game...and my progress was deleted! It isn't a problem now; I started over and the game is as addicting as when I first played! It's so cute!"
"March 10, 2016",1,Dianne Lasalle,Stole my money$ On 2-26-16 they charged my credit card $49.99 and I not only did not get any flutterbucks but after 10 days they said could not find transaction! I notified them within 24 hours after not getting game $.Google luckily clearly showed charge and did refund me. This was first (and last)  time I will bu...Full ReviewOn 2-26-16 they charged my credit card $49.99 and I not only did not get any flutterbucks but after 10 days they said could not find transaction! I notified them within 24 hours after not getting game $.Google luckily clearly showed charge and did refund me. This was first (and last)  time I will buy game $. Very bad customer service and extremely poor follow up from this company. I emailed them at least 11 times and they responded twice. Beware!
"March 3, 2016",5,Myla C,"♡Beautiful,  Perfect!♡ Best of all, it includes REAL info, like scientific name, not just cutesy, bright cartoons! Accurate representations too!  No major glitches,  no annoying pop-ups, smooth gameplay,  GORGEOUS butterflies!"
"February 27, 2016",5,NReyes786,"Amazing This game is amazing!!! the music is so relaxing and all the butterflies are beautiful. I love all the interesting facts about all the species of butterflies and the special events are so much fun. 1 year later and I'm still hooked and playing daily, This game is awesome!!! 😊 🌹"
"March 3, 2016",3,Jenifer Morey,Data Would give 5 stars but I hate the fact that I have to be connected to data or Wi-Fi in order to play. I have a few dead zones in the town I live and I can't play this game inside those zones.  :(
"March 3, 2016",5,Brazen Sparks,"Beautiful, fun app While the game doesn't always load on the first try, the game itself is very well designed and well paced. I never feel bored by the game as there's always something new to work for."
"February 27, 2016",2,jamie studeman,They took my money and months later refuse to fix it up. Things just disappeared from my game
"March 7, 2016",3,Annmarie Pinnell,Note 4 user..... Still love this game.... but after latest update haven't been able to play for the last week...
"March 16, 2016",1,Amanda Russell,Too many updates Requires too many updates. Has used up the bulk of the space on my phone and cannot update anymore which means no more Flutter. 👎
